invoice_id,invoice_line_id,linked_order_line_id,quantity,net_price,sales_amount,invoice_date,status
INV_000332,IL_000332,OL_000283,6,255.5,1533.0,2024-03-16,invoiced
INV_000333,IL_000333,OL_000284,2,872.25,1744.5,2024-03-16,invoiced
INV_000339,IL_000339,OL_000290,2,761.26,1522.52,2024-03-16,invoiced
INV_000340,IL_000340,OL_000291,1,622.48,622.48,2024-03-16,invoiced
INV_000350,IL_000350,OL_000301,4,209.42,837.68,2024-03-16,invoiced
INV_000357,IL_000357,OL_000308,3,155.83,467.49,2024-03-16,invoiced
INV_000358,IL_000358,OL_000309,4,416.77,1667.08,2024-03-16,invoiced
INV_000362,IL_000362,OL_000312,1,852.0,852.0,2024-03-16,invoiced
INV_000365,IL_000365,OL_000315,2,624.55,1249.1,2024-03-16,invoiced
INV_000319,IL_000319,OL_000272,2,160.9,321.8,2024-03-17,delayed
INV_000330,IL_000330,OL_000281,2,341.18,682.36,2024-03-17,invoiced
INV_000337,IL_000337,OL_000288,5,204.99,1024.95,2024-03-17,invoiced
INV_000346,IL_000346,OL_000297,1,889.81,889.81,2024-03-17,invoiced
INV_000349,IL_000349,OL_000300,6,408.76,2452.56,2024-03-17,invoiced
INV_000352,IL_000352,OL_000303,2,751.48,1502.96,2024-03-17,invoiced
INV_000359,IL_000359,OL_000310,3,207.25,621.75,2024-03-17,invoiced
INV_000366,IL_000366,OL_000316,3,177.23,531.6899999999999,2024-03-17,invoiced
INV_000368,IL_000368,OL_000318,2,595.31,1190.62,2024-03-17,invoiced
INV_000324,IL_000324,OL_000275,2,190.64,381.28,2024-03-18,delayed
INV_000331,IL_000331,OL_000282,5,413.85,2069.25,2024-03-18,invoiced
INV_000336,IL_000336,OL_000287,7,413.59,2895.1299999999997,2024-03-18,invoiced
INV_000338,IL_000338,OL_000289,3,962.75,2888.25,2024-03-18,invoiced
INV_000348,IL_000348,OL_000299,8,162.17,1297.36,2024-03-18,invoiced
INV_000355,IL_000355,OL_000306,2,338.62,677.24,2024-03-18,invoiced
INV_000363,IL_000363,OL_000313,1,162.19,162.19,2024-03-18,invoiced
INV_000367,IL_000367,OL_000317,1,342.6,342.6,2024-03-18,invoiced
INV_000307,IL_000307,OL_000262,4,162.35,649.4,2024-03-19,delayed
INV_000376,IL_000376,OL_000324,4,258.05,1032.2,2024-03-20,partial
INV_000379,IL_000379,OL_000326,1,581.77,581.77,2024-03-20,partial
INV_000391,IL_000391,OL_000337,2,165.09,330.18,2024-03-20,partial
INV_000395,IL_000395,OL_000339,2,207.18,414.36,2024-03-20,partial
INV_000374,IL_000374,OL_000323,3,404.36,1213.08,2024-03-21,partial
INV_000382,IL_000382,OL_000328,7,423.95,2967.65,2024-03-21,invoiced
INV_000387,IL_000387,OL_000333,5,526.01,2630.05,2024-03-21,invoiced
INV_000388,IL_000388,OL_000334,5,194.23,971.15,2024-03-21,invoiced
INV_000393,IL_000393,OL_000338,3,418.0,1254.0,2024-03-21,partial
INV_000402,IL_000402,OL_000345,2,628.49,1256.98,2024-03-21,invoiced
INV_000361,IL_000361,OL_000311,1,191.98,191.98,2024-03-22,delayed
INV_000383,IL_000383,OL_000329,5,204.95,1024.75,2024-03-22,invoiced
INV_000386,IL_000386,OL_000332,1,628.42,628.42,2024-03-22,invoiced
INV_000390,IL_000390,OL_000336,1,605.23,605.23,2024-03-22,invoiced
INV_000398,IL_000398,OL_000341,1,882.04,882.04,2024-03-22,invoiced
INV_000401,IL_000401,OL_000344,1,414.2,414.2,2024-03-22,invoiced
INV_000373,IL_000373,OL_000322,2,346.85,693.7,2024-03-23,invoiced
INV_000381,IL_000381,OL_000327,8,164.35,1314.8,2024-03-23,invoiced
INV_000389,IL_000389,OL_000335,2,348.6,697.2,2024-03-23,invoiced
INV_000397,IL_000397,OL_000340,3,191.83,575.49,2024-03-23,invoiced
INV_000399,IL_000399,OL_000342,1,602.84,602.84,2024-03-23,invoiced
INV_000372,IL_000372,OL_000321,10,176.36,1763.6000000000001,2024-03-24,invoiced
INV_000378,IL_000378,OL_000325,2,864.89,1729.78,2024-03-24,invoiced
INV_000384,IL_000384,OL_000330,3,955.87,2867.61,2024-03-24,invoiced
INV_000385,IL_000385,OL_000331,2,732.91,1465.82,2024-03-24,invoiced
INV_000370,IL_000370,OL_000319,1,208.51,208.51,2024-03-25,delayed
INV_000400,IL_000400,OL_000343,1,165.05,165.05,2024-03-25,invoiced
INV_000375,IL_000375,OL_000323,2,404.36,808.72,2024-03-26,delayed
INV_000392,IL_000392,OL_000337,1,165.09,165.09,2024-03-27,delayed
INV_000404,IL_000404,OL_000347,2,343.03,686.06,2024-03-27,invoiced
INV_000410,IL_000410,OL_000353,5,407.14,2035.6999999999998,2024-03-27,partial
INV_000421,IL_000421,OL_000362,6,252.66,1515.96,2024-03-27,invoiced
INV_000427,IL_000427,OL_000367,3,205.88,617.64,2024-03-27,partial
INV_000430,IL_000430,OL_000369,2,746.34,1492.68,2024-03-27,invoiced
INV_000435,IL_000435,OL_000374,3,161.61,484.83000000000004,2024-03-27,invoiced
INV_000408,IL_000408,OL_000351,3,608.16,1824.48,2024-03-28,invoiced
INV_000409,IL_000409,OL_000352,9,164.26,1478.34,2024-03-28,invoiced
INV_000412,IL_000412,OL_000354,3,206.88,620.64,2024-03-28,partial
INV_000424,IL_000424,OL_000365,5,165.19,825.95,2024-03-28,partial
INV_000431,IL_000431,OL_000370,4,502.77,2011.08,2024-03-28,invoiced
INV_000416,IL_000416,OL_000357,1,628.52,628.52,2024-03-29,invoiced
INV_000429,IL_000429,OL_000368,2,936.12,1872.24,2024-03-29,invoiced
INV_000433,IL_000433,OL_000372,2,336.35,672.7,2024-03-29,invoiced
INV_000437,IL_000437,OL_000376,3,204.24,612.72,2024-03-29,invoiced
INV_000394,IL_000394,OL_000338,1,418.0,418.0,2024-03-30,delayed
INV_000415,IL_000415,OL_000356,2,750.19,1500.38,2024-03-30,invoiced
INV_000422,IL_000422,OL_000363,1,883.97,883.97,2024-03-30,invoiced
INV_000438,IL_000438,OL_000377,3,187.48,562.4399999999999,2024-03-30,invoiced
INV_000442,IL_000442,OL_000381,1,405.35,405.35,2024-03-30,invoiced
INV_000403,IL_000403,OL_000346,10,181.69,1816.9,2024-03-31,invoiced
INV_000406,IL_000406,OL_000349,6,259.46,1556.7599999999998,2024-03-31,invoiced
INV_000418,IL_000418,OL_000359,5,190.58,952.9000000000001,2024-03-31,invoiced
INV_000419,IL_000419,OL_000360,9,176.36,1587.2400000000002,2024-03-31,invoiced
INV_000420,IL_000420,OL_000361,5,408.09,2040.4499999999998,2024-03-31,invoiced
INV_000425,IL_000425,OL_000365,3,165.19,495.57,2024-03-31,delayed
INV_000432,IL_000432,OL_000371,4,190.91,763.64,2024-03-31,invoiced
INV_000436,IL_000436,OL_000375,4,415.14,1660.56,2024-03-31,invoiced
INV_000441,IL_000441,OL_000380,1,164.62,164.62,2024-03-31,invoiced
INV_000377,IL_000377,OL_000324,2,258.05,516.1,2024-04-01,delayed
INV_000380,IL_000380,OL_000326,2,581.77,1163.54,2024-04-01,delayed
INV_000405,IL_000405,OL_000348,5,413.85,2069.25,2024-04-01,invoiced
INV_000407,IL_000407,OL_000350,2,878.08,1756.16,2024-04-01,invoiced
INV_000414,IL_000414,OL_000355,3,953.82,2861.46,2024-04-01,invoiced
INV_000417,IL_000417,OL_000358,6,518.29,3109.74,2024-04-01,invoiced
INV_000423,IL_000423,OL_000364,2,583.5,1167.0,2024-04-01,invoiced
INV_000426,IL_000426,OL_000366,6,411.54,2469.2400000000002,2024-04-01,invoiced
INV_000434,IL_000434,OL_000373,1,595.64,595.64,2024-04-01,invoiced
INV_000439,IL_000439,OL_000378,1,875.59,875.59,2024-04-01,invoiced
INV_000440,IL_000440,OL_000379,1,602.9,602.9,2024-04-01,invoiced
INV_000443,IL_000443,OL_000382,2,628.31,1256.62,2024-04-01,invoiced
INV_000396,IL_000396,OL_000339,1,207.18,207.18,2024-04-02,delayed
INV_000411,IL_000411,OL_000353,2,407.14,814.28,2024-04-02,delayed
INV_000428,IL_000428,OL_000367,1,205.88,205.88,2024-04-02,delayed
INV_000446,IL_000446,OL_000385,5,401.71,2008.55,2024-04-03,invoiced
INV_000448,IL_000448,OL_000387,2,868.26,1736.52,2024-04-03,invoiced
INV_000449,IL_000449,OL_000388,3,589.5,1768.5,2024-04-03,invoiced
INV_000454,IL_000454,OL_000393,2,737.66,1475.32,2024-04-03,invoiced
INV_000457,IL_000457,OL_000396,2,190.43,380.86,2024-04-03,partial
INV_000467,IL_000467,OL_000404,1,589.06,589.06,2024-04-03,invoiced
INV_000445,IL_000445,OL_000384,2,339.7,679.4,2024-04-04,invoiced
INV_000447,IL_000447,OL_000386,6,255.49,1532.94,2024-04-04,invoiced
INV_000453,IL_000453,OL_000392,3,931.74,2795.2200000000003,2024-04-04,invoiced
INV_000461,IL_000461,OL_000399,1,162.09,162.09,2024-04-04,partial
INV_000464,IL_000464,OL_000401,3,204.78,614.34,2024-04-04,invoiced
INV_000444,IL_000444,OL_000383,10,179.3,1793.0,2024-04-05,invoiced
INV_000451,IL_000451,OL_000390,7,412.09,2884.6299999999997,2024-04-05,invoiced
INV_000452,IL_000452,OL_000391,5,204.29,1021.4499999999999,2024-04-05,invoiced
INV_000459,IL_000459,OL_000397,2,341.96,683.92,2024-04-05,invoiced
INV_000463,IL_000463,OL_000400,4,410.96,1643.84,2024-04-05,invoiced
INV_000456,IL_000456,OL_000395,5,524.93,2624.6499999999996,2024-04-06,invoiced
INV_000460,IL_000460,OL_000398,1,583.06,583.06,2024-04-06,invoiced
INV_000466,IL_000466,OL_000403,1,866.99,866.99,2024-04-06,invoiced
INV_000413,IL_000413,OL_000354,2,206.88,413.76,2024-04-07,delayed
INV_000455,IL_000455,OL_000394,1,638.77,638.77,2024-04-07,invoiced
INV_000468,IL_000468,OL_000405,1,162.15,162.15,2024-04-07,invoiced
INV_000470,IL_000470,OL_000407,2,626.84,1253.68,2024-04-07,invoiced
INV_000450,IL_000450,OL_000389,9,165.99,1493.91,2024-04-08,invoiced
INV_000465,IL_000465,OL_000402,3,192.29,576.87,2024-04-08,invoiced
INV_000469,IL_000469,OL_000406,1,420.79,420.79,2024-04-08,invoiced
INV_000462,IL_000462,OL_000399,2,162.09,324.18,2024-04-09,delayed
INV_000473,IL_000473,OL_000410,2,412.41,824.82,2024-04-09,partial
INV_000504,IL_000504,OL_000438,2,208.36,416.72,2024-04-09,partial
INV_000476,IL_000476,OL_000412,2,860.87,1721.74,2024-04-10,invoiced
INV_000494,IL_000494,OL_000429,2,206.1,412.2,2024-04-10,partial
INV_000509,IL_000509,OL_000441,1,600.81,600.81,2024-04-10,invoiced
INV_000513,IL_000513,OL_000445,1,178.21,178.21,2024-04-10,partial
INV_000519,IL_000519,OL_000449,2,507.05,1014.1,2024-04-10,invoiced
INV_000471,IL_000471,OL_000408,10,178.76,1787.6,2024-04-11,invoiced
INV_000475,IL_000475,OL_000411,6,262.2,1573.1999999999998,2024-04-11,invoiced
INV_000480,IL_000480,OL_000416,5,211.14,1055.6999999999998,2024-04-11,invoiced
INV_000481,IL_000481,OL_000417,3,967.81,2903.43,2024-04-11,invoiced
INV_000487,IL_000487,OL_000423,3,408.99,1226.97,2024-04-11,partial
INV_000506,IL_000506,OL_000439,2,193.08,386.16,2024-04-11,partial
INV_000510,IL_000510,OL_000442,1,158.28,158.28,2024-04-11,invoiced
INV_000515,IL_000515,OL_000446,1,346.93,346.93,2024-04-11,invoiced
INV_000517,IL_000517,OL_000448,1,203.28,203.28,2024-04-11,partial
INV_000458,IL_000458,OL_000396,3,190.43,571.29,2024-04-12,delayed
INV_000478,IL_000478,OL_000414,8,160.17,1281.36,2024-04-12,invoiced
INV_000482,IL_000482,OL_000418,2,728.17,1456.34,2024-04-12,invoiced
INV_000492,IL_000492,OL_000427,8,160.87,1286.96,2024-04-12,invoiced
INV_000493,IL_000493,OL_000428,6,401.16,2406.96,2024-04-12,invoiced
INV_000499,IL_000499,OL_000433,4,191.08,764.32,2024-04-12,invoiced
INV_000502,IL_000502,OL_000436,3,161.39,484.16999999999996,2024-04-12,invoiced
INV_000472,IL_000472,OL_000409,2,344.81,689.62,2024-04-13,invoiced
INV_000477,IL_000477,OL_000413,3,594.23,1782.69,2024-04-13,invoiced
INV_000479,IL_000479,OL_000415,7,423.95,2967.65,2024-04-13,invoiced
INV_000486,IL_000486,OL_000422,9,171.16,1540.44,2024-04-13,invoiced
INV_000489,IL_000489,OL_000424,5,257.96,1289.8,2024-04-13,invoiced
INV_000497,IL_000497,OL_000431,2,728.55,1457.1,2024-04-13,invoiced
INV_000508,IL_000508,OL_000440,1,886.54,886.54,2024-04-13,invoiced
INV_000516,IL_000516,OL_000447,2,594.45,1188.9,2024-04-13,invoiced
INV_000483,IL_000483,OL_000419,1,622.69,622.69,2024-04-14,invoiced
INV_000491,IL_000491,OL_000426,2,585.64,1171.28,2024-04-14,invoiced
INV_000498,IL_000498,OL_000432,4,521.47,2085.88,2024-04-14,invoiced
INV_000511,IL_000511,OL_000443,1,419.09,419.09,2024-04-14,invoiced
INV_000484,IL_000484,OL_000420,5,511.48,2557.4,2024-04-15,invoiced
INV_000485,IL_000485,OL_000421,5,194.99,974.95,2024-04-15,invoiced
INV_000490,IL_000490,OL_000425,1,855.85,855.85,2024-04-15,invoiced
INV_000496,IL_000496,OL_000430,2,941.75,1883.5,2024-04-15,invoiced
INV_000500,IL_000500,OL_000434,2,346.01,692.02,2024-04-15,invoiced
INV_000501,IL_000501,OL_000435,1,602.48,602.48,2024-04-15,invoiced
INV_000503,IL_000503,OL_000437,4,423.95,1695.8,2024-04-15,invoiced
INV_000512,IL_000512,OL_000444,2,630.67,1261.34,2024-04-15,invoiced
INV_000488,IL_000488,OL_000423,2,408.99,817.98,2024-04-16,delayed
INV_000507,IL_000507,OL_000439,1,193.08,193.08,2024-04-16,delayed
INV_000518,IL_000518,OL_000448,2,203.28,406.56,2024-04-16,delayed
INV_000520,IL_000520,OL_000450,7,177.73,1244.11,2024-04-16,partial
INV_000495,IL_000495,OL_000429,2,206.1,412.2,2024-04-17,delayed
INV_000528,IL_000528,OL_000457,7,405.97,2841.79,2024-04-17,invoiced
INV_000530,IL_000530,OL_000459,3,963.02,2889.06,2024-04-17,invoiced
INV_000532,IL_000532,OL_000461,1,619.01,619.01,2024-04-17,invoiced
INV_000533,IL_000533,OL_000462,3,511.47,1534.41,2024-04-17,partial
INV_000536,IL_000536,OL_000464,1,337.87,337.87,2024-04-17,invoiced
INV_000540,IL_000540,OL_000468,3,208.87,626.61,2024-04-17,invoiced
INV_000522,IL_000522,OL_000451,2,339.2,678.4,2024-04-18,invoiced
INV_000527,IL_000527,OL_000456,8,158.71,1269.68,2024-04-18,invoiced
INV_000531,IL_000531,OL_000460,2,755.72,1511.44,2024-04-18,invoiced
INV_000539,IL_000539,OL_000467,4,418.49,1673.96,2024-04-18,invoiced
INV_000546,IL_000546,OL_000474,2,639.04,1278.08,2024-04-18,invoiced
INV_000523,IL_000523,OL_000452,5,401.75,2008.75,2024-04-19,invoiced
INV_000524,IL_000524,OL_000453,6,249.28,1495.68,2024-04-19,invoiced
INV_000529,IL_000529,OL_000458,5,205.18,1025.9,2024-04-20,invoiced
INV_000535,IL_000535,OL_000463,5,185.91,929.55,2024-04-20,invoiced
INV_000537,IL_000537,OL_000465,1,601.06,601.06,2024-04-20,invoiced
INV_000538,IL_000538,OL_000466,3,163.69,491.07,2024-04-20,invoiced
INV_000542,IL_000542,OL_000470,1,877.38,877.38,2024-04-20,invoiced
INV_000474,IL_000474,OL_000410,3,412.41,1237.23,2024-04-21,delayed
INV_000521,IL_000521,OL_000450,3,177.73,533.1899999999999,2024-04-21,delayed
INV_000526,IL_000526,OL_000455,3,588.62,1765.8600000000001,2024-04-21,invoiced
INV_000541,IL_000541,OL_000469,3,186.92,560.76,2024-04-21,invoiced
INV_000543,IL_000543,OL_000471,1,602.84,602.84,2024-04-21,invoiced
INV_000505,IL_000505,OL_000438,1,208.36,208.36,2024-04-22,delayed
INV_000525,IL_000525,OL_000454,2,871.47,1742.94,2024-04-22,invoiced
INV_000544,IL_000544,OL_000472,1,161.08,161.08,2024-04-22,invoiced
INV_000545,IL_000545,OL_000473,1,414.45,414.45,2024-04-22,invoiced
INV_000514,IL_000514,OL_000445,2,178.21,356.42,2024-04-23,delayed
INV_000549,IL_000549,OL_000477,3,396.87,1190.6100000000001,2024-04-23,partial
INV_000556,IL_000556,OL_000482,5,413.68,2068.4,2024-04-23,partial
INV_000570,IL_000570,OL_000494,4,160.36,641.44,2024-04-23,partial
INV_000577,IL_000577,OL_000499,2,523.24,1046.48,2024-04-23,partial
INV_000553,IL_000553,OL_000480,1,600.58,600.58,2024-04-24,partial
INV_000566,IL_000566,OL_000490,5,411.43,2057.15,2024-04-24,invoiced
INV_000572,IL_000572,OL_000495,6,416.05,2496.3,2024-04-24,invoiced
INV_000573,IL_000573,OL_000496,2,211.97,423.94,2024-04-24,partial
INV_000575,IL_000575,OL_000497,2,983.51,1967.02,2024-04-24,invoiced
INV_000582,IL_000582,OL_000503,3,157.37,472.11,2024-04-24,invoiced
INV_000583,IL_000583,OL_000504,2,411.89,823.78,2024-04-24,partial
INV_000585,IL_000585,OL_000505,3,206.55,619.6500000000001,2024-04-24,invoiced
INV_000534,IL_000534,OL_000462,2,511.47,1022.94,2024-04-25,delayed
INV_000547,IL_000547,OL_000475,10,175.78,1757.8,2024-04-25,invoiced
INV_000548,IL_000548,OL_000476,2,339.28,678.56,2024-04-25,invoiced
INV_000555,IL_000555,OL_000481,8,160.41,1283.28,2024-04-25,invoiced
INV_000563,IL_000563,OL_000488,2,190.88,381.76,2024-04-25,partial
INV_000567,IL_000567,OL_000491,5,251.99,1259.95,2024-04-25,invoiced
INV_000569,IL_000569,OL_000493,2,605.26,1210.52,2024-04-25,invoiced
INV_000576,IL_000576,OL_000498,2,748.79,1497.58,2024-04-25,invoiced
INV_000579,IL_000579,OL_000500,4,192.1,768.4,2024-04-26,invoiced
INV_000586,IL_000586,OL_000506,3,193.53,580.59,2024-04-26,invoiced
INV_000587,IL_000587,OL_000507,1,847.49,847.49,2024-04-26,invoiced
INV_000589,IL_000589,OL_000509,1,161.5,161.5,2024-04-26,invoiced
INV_000551,IL_000551,OL_000478,6,260.64,1563.84,2024-04-27,invoiced
INV_000552,IL_000552,OL_000479,2,883.37,1766.74,2024-04-27,invoiced
INV_000559,IL_000559,OL_000484,3,960.12,2880.36,2024-04-27,invoiced
INV_000561,IL_000561,OL_000486,1,620.47,620.47,2024-04-27,invoiced
INV_000580,IL_000580,OL_000501,1,346.26,346.26,2024-04-27,invoiced
INV_000581,IL_000581,OL_000502,1,584.76,584.76,2024-04-27,invoiced
INV_000590,IL_000590,OL_000510,1,410.05,410.05,2024-04-27,invoiced
INV_000554,IL_000554,OL_000480,2,600.58,1201.16,2024-04-28,delayed
INV_000568,IL_000568,OL_000492,1,868.37,868.37,2024-04-28,invoiced
INV_000558,IL_000558,OL_000483,5,208.15,1040.75,2024-04-29,invoiced
INV_000560,IL_000560,OL_000485,2,745.63,1491.26,2024-04-29,invoiced
INV_000562,IL_000562,OL_000487,5,524.3,2621.5,2024-04-29,invoiced
INV_000565,IL_000565,OL_000489,9,177.36,1596.2400000000002,2024-04-29,invoiced
INV_000588,IL_000588,OL_000508,1,595.12,595.12,2024-04-29,invoiced
INV_000591,IL_000591,OL_000511,2,641.37,1282.74,2024-04-29,invoiced
INV_000557,IL_000557,OL_000482,2,413.68,827.36,2024-04-30,delayed
INV_000578,IL_000578,OL_000499,2,523.24,1046.48,2024-04-30,delayed
INV_000594,IL_000594,OL_000514,2,398.9,797.8,2024-04-30,partial
INV_000613,IL_000613,OL_000531,1,183.46,183.46,2024-04-30,partial
INV_000593,IL_000593,OL_000513,2,334.15,668.3,2024-05-01,invoiced
INV_000599,IL_000599,OL_000518,8,161.02,1288.16,2024-05-01,invoiced
INV_000612,IL_000612,OL_000530,3,206.38,619.14,2024-05-01,invoiced
INV_000564,IL_000564,OL_000488,3,190.88,572.64,2024-05-02,delayed
INV_000601,IL_000601,OL_000520,5,203.42,1017.0999999999999,2024-05-02,invoiced
INV_000608,IL_000608,OL_000527,1,587.72,587.72,2024-05-02,invoiced
INV_000610,IL_000610,OL_000529,2,413.39,826.78,2024-05-02,partial
INV_000615,IL_000615,OL_000532,1,852.26,852.26,2024-05-02,invoiced
INV_000618,IL_000618,OL_000535,1,409.78,409.78,2024-05-02,invoiced
INV_000550,IL_000550,OL_000477,2,396.87,793.74,2024-05-03,delayed
INV_000574,IL_000574,OL_000496,2,211.97,423.94,2024-05-03,delayed
INV_000597,IL_000597,OL_000516,2,877.41,1754.82,2024-05-03,invoiced
INV_000603,IL_000603,OL_000522,2,767.14,1534.28,2024-05-03,invoiced
INV_000605,IL_000605,OL_000524,5,522.74,2613.7,2024-05-03,invoiced
INV_000606,IL_000606,OL_000525,5,190.04,950.1999999999999,2024-05-03,invoiced
INV_000584,IL_000584,OL_000504,1,411.89,411.89,2024-05-04,delayed
INV_000598,IL_000598,OL_000517,3,607.03,1821.09,2024-05-04,invoiced
INV_000619,IL_000619,OL_000536,2,624.52,1249.04,2024-05-04,invoiced
INV_000571,IL_000571,OL_000494,4,160.36,641.44,2024-05-05,delayed
INV_000592,IL_000592,OL_000512,10,175.65,1756.5,2024-05-05,invoiced
INV_000602,IL_000602,OL_000521,3,963.08,2889.2400000000002,2024-05-05,invoiced
INV_000607,IL_000607,OL_000526,1,348.86,348.86,2024-05-05,invoiced
INV_000616,IL_000616,OL_000533,1,595.25,595.25,2024-05-05,invoiced
INV_000617,IL_000617,OL_000534,1,156.37,156.37,2024-05-05,invoiced
INV_000596,IL_000596,OL_000515,6,253.67,1522.02,2024-05-06,invoiced
INV_000600,IL_000600,OL_000519,7,409.63,2867.41,2024-05-06,invoiced
INV_000604,IL_000604,OL_000523,1,619.09,619.09,2024-05-06,invoiced
INV_000609,IL_000609,OL_000528,3,160.26,480.78,2024-05-06,invoiced
INV_000630,IL_000630,OL_000546,1,951.81,951.81,2024-05-07,partial
INV_000652,IL_000652,OL_000567,1,198.94,198.94,2024-05-07,partial
INV_000628,IL_000628,OL_000545,3,204.98,614.9399999999999,2024-05-08,partial
INV_000632,IL_000632,OL_000547,2,761.3,1522.6,2024-05-08,invoiced
INV_000637,IL_000637,OL_000552,4,404.49,1617.96,2024-05-08,invoiced
INV_000650,IL_000650,OL_000565,3,160.72,482.15999999999997,2024-05-08,invoiced
INV_000614,IL_000614,OL_000531,2,183.46,366.92,2024-05-09,delayed
INV_000624,IL_000624,OL_000541,2,887.61,1775.22,2024-05-09,invoiced
INV_000626,IL_000626,OL_000543,8,165.0,1320.0,2024-05-09,invoiced
INV_000638,IL_000638,OL_000553,6,255.11,1530.66,2024-05-09,invoiced
INV_000639,IL_000639,OL_000554,1,872.02,872.02,2024-05-09,invoiced
INV_000658,IL_000658,OL_000572,2,622.42,1244.84,2024-05-09,invoiced
INV_000662,IL_000662,OL_000576,2,206.52,413.04,2024-05-09,partial
INV_000623,IL_000623,OL_000540,6,261.03,1566.1799999999998,2024-05-10,invoiced
INV_000627,IL_000627,OL_000544,7,417.83,2924.81,2024-05-10,invoiced
INV_000633,IL_000633,OL_000548,1,629.96,629.96,2024-05-10,invoiced
INV_000635,IL_000635,OL_000550,5,189.55,947.75,2024-05-10,invoiced
INV_000640,IL_000640,OL_000555,2,600.07,1200.14,2024-05-10,invoiced
INV_000643,IL_000643,OL_000558,4,205.4,821.6,2024-05-10,invoiced
INV_000644,IL_000644,OL_000559,2,972.94,1945.88,2024-05-10,invoiced
INV_000651,IL_000651,OL_000566,3,410.24,1230.72,2024-05-10,invoiced
INV_000656,IL_000656,OL_000570,1,163.13,163.13,2024-05-10,invoiced
INV_000659,IL_000659,OL_000573,3,173.5,520.5,2024-05-10,invoiced
INV_000660,IL_000660,OL_000574,1,343.56,343.56,2024-05-10,invoiced
INV_000664,IL_000664,OL_000577,2,508.94,1017.88,2024-05-10,invoiced
INV_000595,IL_000595,OL_000514,3,398.9,1196.6999999999998,2024-05-11,delayed
INV_000621,IL_000621,OL_000538,2,345.24,690.48,2024-05-11,invoiced
INV_000622,IL_000622,OL_000539,5,401.57,2007.85,2024-05-11,invoiced
INV_000634,IL_000634,OL_000549,5,509.3,2546.5,2024-05-11,invoiced
INV_000636,IL_000636,OL_000551,9,181.38,1632.42,2024-05-11,invoiced
INV_000642,IL_000642,OL_000557,5,410.59,2052.95,2024-05-11,invoiced
INV_000647,IL_000647,OL_000562,4,190.98,763.92,2024-05-11,invoiced
INV_000654,IL_000654,OL_000568,3,188.16,564.48,2024-05-11,invoiced
INV_000620,IL_000620,OL_000537,9,174.96,1574.64,2024-05-12,invoiced
INV_000641,IL_000641,OL_000556,8,165.01,1320.08,2024-05-12,invoiced
INV_000649,IL_000649,OL_000564,1,600.44,600.44,2024-05-12,invoiced
INV_000655,IL_000655,OL_000569,1,891.74,891.74,2024-05-12,invoiced
INV_000661,IL_000661,OL_000575,2,586.56,1173.12,2024-05-12,invoiced
INV_000611,IL_000611,OL_000529,1,413.39,413.39,2024-05-13,delayed
INV_000625,IL_000625,OL_000542,3,606.67,1820.0099999999998,2024-05-13,invoiced
INV_000645,IL_000645,OL_000560,2,743.24,1486.48,2024-05-13,invoiced
INV_000646,IL_000646,OL_000561,4,511.11,2044.44,2024-05-13,invoiced
