date,year,month,week_number,year_week,customer_id,product_id,relationship_strength,list_price,category_l1,category_l2,effort_type,substitute_type,scenario_role,platform_type,baseline_qty,adjusted_qty,event_delta,event_id,event_type,event_layer,promo_id,recall_case_id
2024-01-04,2024,1,1,2024-W01,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.1462203348456667,0.1462203348456667,0.0,,,0,,
2024-01-04,2024,1,1,2024-W01,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.09858110429976868,0.09858110429976868,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,1.8809669337193253,1.8809669337193253,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.3771868043134631,0.3771868043134631,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,1.0180068672507752,1.0180068672507752,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.2184885131622818,1.2184885131622818,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.39587468747326854,0.39587468747326854,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.7166914578736073,0.7166914578736073,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.8107312031763172,1.8107312031763172,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.289227358346248,1.289227358346248,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,1.0777613286583674,1.0777613286583674,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.7005583854392348,0.7005583854392348,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.4618700647111288,0.4618700647111288,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.2757740392599452,0.2757740392599452,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.9859544880722051,0.9859544880722051,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.957445208484904,0.957445208484904,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,1.0177705076667136,1.0177705076667136,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.5017016351187453,0.5017016351187453,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.61240348786233,0.61240348786233,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.14592673072439405,0.14592673072439405,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.23138258756355728,0.23138258756355728,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.91037626354096,0.91037626354096,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.6018712187347199,0.6018712187347199,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.47164599824901704,0.47164599824901704,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.2731180994156552,0.2731180994156552,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.17488299193450524,0.17488299193450524,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.5672547476037403,0.5672547476037403,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.4471394946596401,0.4471394946596401,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.33710521796806564,0.33710521796806564,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.33135926336496635,0.33135926336496635,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.6275936857503255,0.6275936857503255,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.7397329011946923,0.7397329011946923,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.635328513669369,0.635328513669369,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.5729302907497612,0.5729302907497612,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.13608,0.13608,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.05055364273522051,0.05055364273522051,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.08170897932546894,0.08170897932546894,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.11923200000000003,0.11923200000000003,0.0,,,0,,
2024-01-05,2024,1,1,2024-W01,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.1199640194984954,0.1199640194984954,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,2.0507679711386047,2.0507679711386047,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.45363369418092,0.45363369418092,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,1.0916072823729843,1.0916072823729843,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.3143466114213653,1.3143466114213653,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.47651421851458436,0.47651421851458436,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.755197673081996,0.755197673081996,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.9139509144510025,1.9139509144510025,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.4715712965796162,1.4715712965796162,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.9961871442457009,0.9961871442457009,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.6765390841851829,0.6765390841851829,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.4296293349387844,0.4296293349387844,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.29835301275139287,0.29835301275139287,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,1.1566716652335063,1.1566716652335063,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,1.2583424523930198,1.2583424523930198,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.9959432067705151,0.9959432067705151,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.5593936390316386,0.5593936390316386,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.5358211866588095,0.5358211866588095,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.15978856133060515,0.15978856133060515,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.27930343064951857,0.27930343064951857,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.9581452196091714,0.9581452196091714,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.6995194728732913,0.6995194728732913,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.47960441014084365,0.47960441014084365,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.2826819498184055,0.2826819498184055,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.17734627457736443,0.17734627457736443,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.5089550958513316,0.5089550958513316,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.4819073203753814,0.4819073203753814,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.32111657688079015,0.32111657688079015,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.3081691225990048,0.3081691225990048,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.6811968547904256,0.6811968547904256,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.7505814181132651,0.7505814181132651,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.6310237809764279,0.6310237809764279,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.7311974665753036,0.7311974665753036,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.17197949162390397,0.17197949162390397,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.04572288000000001,0.04572288000000001,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.08303558224363482,0.08303558224363482,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.19561500000000007,0.19561500000000007,0.0,,,0,,
2024-01-08,2024,1,2,2024-W02,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.15167889965513218,0.15167889965513218,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,2.1121144082356462,2.1121144082356462,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.36661499429158173,0.36661499429158173,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,1.003692566637297,1.003692566637297,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.0084153115184498,1.0084153115184498,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.397578121332983,0.397578121332983,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.6711391297736718,0.6711391297736718,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.947324825168042,1.947324825168042,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.435437976968545,1.435437976968545,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.9658725838271933,0.9658725838271933,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.6106351136651178,0.6106351136651178,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.4092037438121247,0.4092037438121247,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.272821480838584,0.272821480838584,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,1.020931728515853,1.020931728515853,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,1.1038264775129172,1.1038264775129172,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.9125710741092236,0.9125710741092236,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.4758948628831475,0.4758948628831475,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.6462271068596189,0.6462271068596189,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.15635377190869057,0.15635377190869057,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.2241842844730839,0.2241842844730839,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.9465703074636025,0.9465703074636025,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.5867385504651755,0.5867385504651755,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.4728485739430369,0.4728485739430369,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.24895896965773273,0.24895896965773273,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.17240744490485502,0.17240744490485502,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.4986684983905532,0.4986684983905532,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.40645158124900777,0.40645158124900777,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.3211138320825253,0.3211138320825253,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.2937598015915388,0.2937598015915388,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.5956328107641756,0.5956328107641756,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.8138501112676482,0.8138501112676482,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.6187373894483473,0.6187373894483473,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.6385555179203825,0.6385555179203825,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.13913842005877847,0.13913842005877847,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.05062247648182312,0.05062247648182312,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.07870427577425482,0.07870427577425482,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.15241997661359205,0.15241997661359205,0.0,,,0,,
2024-01-09,2024,1,2,2024-W02,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.11439703100648288,0.11439703100648288,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,2.0627373972726875,2.0627373972726875,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.3764439328323103,0.3764439328323103,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,1.0716882499677693,1.0716882499677693,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.3880551462215005,1.3880551462215005,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.3463084416479672,0.3463084416479672,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.737255002165552,0.737255002165552,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.7637216093553745,1.7637216093553745,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.6881177871151714,1.6881177871151714,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,1.0815548917861215,1.0815548917861215,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.723137498602127,0.723137498602127,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.4591693498776416,0.4591693498776416,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.28617710815092423,0.28617710815092423,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.9748788000708412,0.9748788000708412,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,1.088495618242415,1.088495618242415,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,1.0469120518962847,1.0469120518962847,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.4980060602037379,0.4980060602037379,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.5798666162564253,0.5798666162564253,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.14226707770539088,0.14226707770539088,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.2328453862274803,0.2328453862274803,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.9948447585548,0.9948447585548,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.642444074198264,0.642444074198264,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.41751594301663253,0.41751594301663253,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.2568328954249114,0.2568328954249114,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.18756429767497784,0.18756429767497784,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.48401088316957813,0.48401088316957813,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.4739769950483098,0.4739769950483098,0.0,,,0,,
2024-01-10,2024,1,2,2024-W02,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.33579111919354443,0.33579111919354443,0.0,,,0,,
